source_site,listing_id,rental_url,title,monthly_rent,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,furnished_flag,availability_text,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug
privateproperty,RR4385352,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/hurlingham-manor/1-grunberger-lane/RR4385352,4 Bedroom House in Hurlingham Manor,25000.0,Hurlingham Manor,Sandton,Gauteng,House,4.0,2.5,2.0,2.0,,1.0,,,,,"4 Bedroom House in Hurlingham Manor, 1 Grunberger Lane, This light-filled family home, situated in a secure boomed suburb offers easy access to St Stithians",26 Mar 2026,2026-03-27T16:38:57.356173+00:00,to-rent,gauteng,johannesburg-metro,sandton,hurlingham-manor
privateproperty,RR4640047,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/hyde-park/RR4640047,5 Bedroom House in Hyde Park,55000.0,Hyde Park,Sandton,Gauteng,House,5.0,3.5,6.0,4.0,,,,,,,"5 Bedroom House in Hyde Park, Nestled in the prestigious Hyde Park suburb of Sandton, the Germini residence offers a blend of eleg",26 Mar 2026,2026-03-27T16:39:03.810180+00:00,to-rent,gauteng,johannesburg-metro,sandton,hyde-park
privateproperty,RR4640028,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/kelvin/RR4640028,3 Bedroom House in Kelvin,17000.0,Kelvin,Sandton,Gauteng,House,3.0,2.0,3.0,1.0,,,,,1.0,Available Now,"3 Bedroom House in Kelvin, Nestled in the heart of Sandton, this beautifully maintained 3-bedroom home offers the perfect blend",26 Mar 2026,2026-03-27T16:39:07.608994+00:00,to-rent,gauteng,johannesburg-metro,sandton,kelvin
privateproperty,RR3717703,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/craighall-park/19-grosvenor/RR3717703,3 Bedroom House in Craighall Park,23000.0,Craighall Park,Rosebank And Parktown,Gauteng,House,3.0,3.5,2.0,2.0,266.0,850.0,,,,,"3 Bedroom House in Craighall Park, 19 Grosvenor, This property is located in close proximity to Craighall Primary as well as St Teresa Schools as wel",26 Mar 2026,2026-03-27T16:39:10.434820+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,craighall-park
privateproperty,RR4639950,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/bedfordview/morninghill/RR4639950,4 Bedroom House in Morninghill,17900.0,Morninghill,Bedfordview,Gauteng,House,4.0,2.0,2.0,2.0,,,,,,Available Now,"4 Bedroom House in Morninghill, Charming 4-Bedroom House for Rent in Exclusive Morning Hill, Bedfordview Discover the perfect blend",26 Mar 2026,2026-03-27T16:39:13.990847+00:00,to-rent,gauteng,johannesburg-metro,bedfordview,morninghill
privateproperty,RR4639945,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/kensington/RR4639945,3 Bedroom House in Kensington,12500.0,Kensington,Johannesburg Central,Gauteng,House,3.0,2.0,1.0,,,,,,,,"3 Bedroom House in Kensington, HOUSE TO RENT IN KENSINGTON!!!! 3bedroom house to rent in Kensington,3-bedroom,2bathroom,Kitchen,P",26 Mar 2026,2026-03-27T16:39:16.574177+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,kensington
privateproperty,RR4359744,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/soweto/meadowlands/RR4359744,3 Bedroom House in Meadowlands,6500.0,Meadowlands,Soweto,Gauteng,House,3.0,1.0,,,,,,,,,"3 Bedroom House in Meadowlands, A beautiful modern house in Soweto This amazing 3 bedroom, 1 bathroom property offers a perfect ble",26 Mar 2026,2026-03-27T16:39:20.620886+00:00,to-rent,gauteng,johannesburg-metro,soweto,meadowlands
privateproperty,RR4639913,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bryanston/10-the-lodge-retirement-village/111-grosvenor/RR4639913,2 Bedroom House in Bryanston,14500.0,Bryanston,Sandton,Gauteng,House,2.0,1.0,2.0,,93.0,3.0,,,0.0,,"2 Bedroom House in Bryanston, 10 The Lodge Retirement Village, 111 Grosvenor, Spacious, Light-Filled 2-Bedroom Retirement This quiet, private, and well-maintained upstairs apar",26 Mar 2026,2026-03-27T16:39:24.180420+00:00,to-rent,gauteng,johannesburg-metro,sandton,bryanston
privateproperty,RR4639899,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/bromhof/RR4639899,1 Bedroom House in Bromhof,6500.0,Bromhof,North Riding To Lanseria,Gauteng,House,1.0,1.0,,,,,,,1.0,Available Now,"1 Bedroom House in Bromhof, This neat and fully furnished 1-bedroom, 1-bathroom flatlet offers a comfortable and low-maintenance",26 Mar 2026,2026-03-27T16:39:27.224838+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,bromhof
privateproperty,RR4639890,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-south/eye-of-africa/RR4639890,1 Bedroom House in Eye of Africa,4650.0,Eye Of Africa,Johannesburg South,Gauteng,House,1.0,1.0,,,50.0,200.0,,,,,"1 Bedroom House in Eye of Africa, This neat and cosy 1-bedroom cottage offers comfortable living in a safe and tranquil environment. I",26 Mar 2026,2026-03-27T16:39:30.636036+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-south,eye-of-africa
privateproperty,RR4639885,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/lyndhurst/RR4639885,3 Bedroom House in Lyndhurst,12500.0,Lyndhurst,Johannesburg Central,Gauteng,House,3.0,1.0,,,,,,,1.0,Available Now,"3 Bedroom House in Lyndhurst, Modern Living Meets Garden Serenity in Lyndhurst Experience the perfect blend of comfort and securit",26 Mar 2026,2026-03-27T16:39:34.359131+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,lyndhurst
privateproperty,RR4639882,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/blairgowrie/RR4639882,3 Bedroom House in Blairgowrie,12000.0,Blairgowrie,Randburg,Gauteng,House,3.0,2.0,3.0,,,,,,,,"3 Bedroom House in Blairgowrie, Damage Deposit R12 000 Utilities Deposit R4 000 All utilities are charged at R4000 pm fixe",26 Mar 2026,2026-03-27T16:39:38.275936+00:00,to-rent,gauteng,johannesburg-metro,randburg,blairgowrie
privateproperty,RR4639877,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami/RR4639877,5 Bedroom House in Kyalami,45000.0,Kyalami,Midrand,Gauteng,House,5.0,3.5,4.0,2.0,1.0,,,,,,"5 Bedroom House in Kyalami, Step into refined estate living in the sought-after Kyalami Crest, where this expansive home offers",26 Mar 2026,2026-03-27T16:39:41.930187+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami
privateproperty,RR4639853,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/glen-austin/glen-austin-ah/24-glen-acress/69-austin-road/RR4639853,2 Bedroom House in Glen Austin AH,7500.0,Glen Austin,Midrand,Gauteng,House,2.0,1.0,2.0,,,,,,,Available 1 April 2026,"2 Bedroom House in Glen Austin AH, 24 Glen Acress, 69 Austin Road, 2Bedroom 1Bathroom Ground Floor at Glen Acres. Rental Ground Floor Unit Available 1 April 2026 - U",26 Mar 2026,2026-03-27T16:39:45.236477+00:00,to-rent,gauteng,johannesburg-metro,midrand,glen-austin
privateproperty,RR4639803,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/ebony-park/kaalfontein/RR4639803,1 Bedroom House in Kaalfontein,3500.0,Ebony Park,Midrand,Gauteng,House,1.0,1.0,,,,,,,,Available Now,"1 Bedroom House in Kaalfontein, This well-maintained 1-bedroom cottage in Kaalfontein offers comfortable and secure living at an aff",26 Mar 2026,2026-03-27T16:39:48.042977+00:00,to-rent,gauteng,johannesburg-metro,midrand,ebony-park
privateproperty,RR4639801,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/RR4639801,4 Bedroom House in North Riding,27000.0,North Riding,North Riding To Lanseria,Gauteng,House,4.0,2.5,4.0,2.0,250.0,335.0,,,,,"4 Bedroom House in North Riding, This modern 4-bedroom, 2.5-bathroom home is located in a sought-after secure estate, offering the pe",26 Mar 2026,2026-03-27T16:39:51.908743+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding
privateproperty,RR3475677,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/lenasia-to-ennerdale/lawley/3-beam-place/RR3475677,3 Bedroom House in Lawley,4500.0,Lawley,Lenasia To Ennerdale,Gauteng,House,3.0,1.0,3.0,1.0,,,,,,Available Now,"3 Bedroom House in Lawley, 3 Beam place, A well kept three bedroom home with a double garage and emple parking space.",26 Mar 2026,2026-03-27T16:39:54.684191+00:00,to-rent,gauteng,johannesburg-metro,lenasia-to-ennerdale,lawley
privateproperty,RR4639758,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-south/rosettenville/RR4639758,2 Bedroom House in Rosettenville,4500.0,Rosettenville,Johannesburg South,Gauteng,House,2.0,1.0,,,,,,,,Available Now,"2 Bedroom House in Rosettenville, For Rent: Spacious 2-Bedroom Flat in Rosettenville, Johannesburg R4,500 Features: - Two Bedrooms: C",26 Mar 2026,2026-03-27T16:39:58.045735+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-south,rosettenville
privateproperty,RR4639755,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/blairgowrie/RR4639755,4 Bedroom House in Blairgowrie,35000.0,Blairgowrie,Randburg,Gauteng,House,4.0,2.5,6.0,2.0,,991.0,,,,Available Now,"4 Bedroom House in Blairgowrie, A crisp, clean entrance sets the tone for the rest of the environment, with impeccably finished inte",26 Mar 2026,2026-03-27T16:40:01.742252+00:00,to-rent,gauteng,johannesburg-metro,randburg,blairgowrie
privateproperty,RR4639706,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/houghton-estate/RR4639706,6 Bedroom House in Houghton Estate,45000.0,Houghton Estate,Rosebank And Parktown,Gauteng,House,6.0,4.0,1.0,1.0,520.0,1.0,,,,,"6 Bedroom House in Houghton Estate, Luxury 6-Bedroom Home to Rent in Prime Houghton Location Situated along the prestigious, tree-lined",26 Mar 2026,2026-03-27T16:40:04.957755+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,houghton-estate
privateproperty,RR4639705,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/blue-hills/RR4639705,3 Bedroom House in Blue Hills,26000.0,Blue Hills,Midrand,Gauteng,House,3.0,2.0,2.0,2.0,,,,,,,"3 Bedroom House in Blue Hills, Welcome to The Malachite, Blue Hills A place for your young family to grow, thrive, and make memori",26 Mar 2026,2026-03-27T16:40:08.090581+00:00,to-rent,gauteng,johannesburg-metro,midrand,blue-hills
privateproperty,RR4639656,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/halfway-gardens/RR4639656,2 Bedroom House in Halfway Gardens,9900.0,Halfway Gardens,Midrand,Gauteng,House,2.0,1.0,,,,,,,,Available Now,"2 Bedroom House in Halfway Gardens, This pet friendly, well maintained duplex unit is situated in a quiet area of the complex. Garden i",26 Mar 2026,2026-03-27T16:40:10.785767+00:00,to-rent,gauteng,johannesburg-metro,midrand,halfway-gardens
privateproperty,RR4639648,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/houghton-estate/RR4639648,1 Bedroom House in Houghton Estate,10000.0,Houghton Estate,Rosebank And Parktown,Gauteng,House,1.0,1.0,2.0,,62.0,62.0,,,1.0,,"1 Bedroom House in Houghton Estate, 1 Bedroom cottage to rent in Houghton Experience modern luxury in this brand-new, fully furnished 1",26 Mar 2026,2026-03-27T16:40:14.670308+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,houghton-estate
privateproperty,RR4639641,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/jukskei-park/RR4639641,3 Bedroom House in Jukskei Park,16500.0,Jukskei Park,Randburg,Gauteng,House,3.0,2.0,2.0,2.0,,,,,,,"3 Bedroom House in Jukskei Park, Set within the well-established suburb of Jukskei Park, this free-standing home offers comfortable f",26 Mar 2026,2026-03-27T16:40:18.791550+00:00,to-rent,gauteng,johannesburg-metro,randburg,jukskei-park
privateproperty,RR4639579,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/woodmead/RR4639579,5 Bedroom House in Woodmead,40000.0,Woodmead,Sandton,Gauteng,House,5.0,3.0,2.0,,,,,,1.0,Available Now,"5 Bedroom House in Woodmead, 5 bed main house with 3 bath inventor,bar ,2 einsuite lounge with fire place kitchine ,dinning room",26 Mar 2026,2026-03-27T16:40:21.329840+00:00,to-rent,gauteng,johannesburg-metro,sandton,woodmead
privateproperty,RR4639569,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami-hills/RR4639569,3 Bedroom House in Kyalami Hills,19000.0,Kyalami Hills,Midrand,Gauteng,House,3.0,2.5,,,,,,,,Available Now,"3 Bedroom House in Kyalami Hills, Beautiful 3 bed 2.5 bath in Midrand Kyalami Hills Spacious lounge and dining area. Solar powered Do",26 Mar 2026,2026-03-27T16:40:36.519099+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami-hills
privateproperty,RR4639560,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/westdene/8-4th-avenue/RR4639560,1 Bedroom House in Westdene,5450.0,Westdene,Northcliff,Gauteng,House,1.0,1.0,,,,,,,,Available Now,"1 Bedroom House in Westdene, 8 4th Avenue, Looking for a secure, comfortable space to call home This spacious bachelor cottage is perfect for a",26 Mar 2026,2026-03-27T16:40:40.472511+00:00,to-rent,gauteng,johannesburg-metro,northcliff,westdene
privateproperty,RR4066508,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/kensington/48-patrol-street/RR4066508,3 Bedroom House in Kensington,9500.0,Kensington,Johannesburg Central,Gauteng,House,3.0,1.0,2.0,,162.0,400.0,,,,,"3 Bedroom House in Kensington, 48 Patrol Street, Spacious 3-bedroom house with solar geyser for rent in Kensington. This lovely family home has 3 spa",26 Mar 2026,2026-03-27T16:40:43.688775+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,kensington
privateproperty,RR4639548,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/randpark-ridge/pongola-avenue/RR4639548,4 Bedroom House in Randpark Ridge,17000.0,Randpark Ridge,Randburg,Gauteng,House,4.0,2.0,4.0,2.0,,,,,,Available Now,"4 Bedroom House in Randpark Ridge, PONGOLA AVENUE, Spacious 3 Bedroom Family Home in Prime Location Randpark Ridge - Spacious 4 Bedroom Family Home in",26 Mar 2026,2026-03-27T16:40:48.007738+00:00,to-rent,gauteng,johannesburg-metro,randburg,randpark-ridge
privateproperty,RR4639540,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/glen-austin/glen-austin-ah/RR4639540,1 Bedroom House in Glen Austin AH,5600.0,Glen Austin,Midrand,Gauteng,House,1.0,1.0,2.0,,,,,,,,"1 Bedroom House in Glen Austin AH, Available immediately. Spacious 1 Bedroom cottage available immediately located on George Road clos",26 Mar 2026,2026-03-27T16:40:51.722603+00:00,to-rent,gauteng,johannesburg-metro,midrand,glen-austin
privateproperty,RR4639526,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami/kyalami-glen-estate/kyalami-glen-estate/113-kingfisher-crescent/RR4639526,4 Bedroom House in Kyalami Glen Estate,25000.0,Kyalami,Midrand,Gauteng,House,4.0,3.0,2.0,2.0,,,,,,,"4 Bedroom House in Kyalami Glen Estate, - Kyalami Glen Estate, 113 Kingfisher Crescent, 4 Bedroom Family Home To Let in Kyalami Glen Situated in the sought-after Kyalami Glen, this spacio",26 Mar 2026,2026-03-27T16:40:55.281467+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami
privateproperty,RR4639521,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-south/crown-gardens/RR4639521,3 Bedroom House in Crown Gardens,12000.0,Crown Gardens,Johannesburg South,Gauteng,House,3.0,1.0,5.0,,928.0,,,,,Available Now,"3 Bedroom House in Crown Gardens, Step into space, potential and comfort all in one This 3 bedroom home offers generous living with",26 Mar 2026,2026-03-27T16:40:58.905533+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-south,crown-gardens
privateproperty,RR4639514,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami/kyalami-glen-estate/kyalami-glen-estate/113-kingfisher-crescent/RR4639514,4 Bedroom House in Kyalami Glen Estate,38000.0,Kyalami,Midrand,Gauteng,House,2.0,3.5,2.0,2.0,,,,,1.0,,"4 Bedroom House in Kyalami Glen Estate, - Kyalami Glen Estate, 113 Kingfisher Crescent, Luxury Family Home in Secure Estate Nestled in a prime location, this immaculate family home boasts",26 Mar 2026,2026-03-27T16:41:02.133408+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami
privateproperty,RR4639513,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/morningside/00-the-emperor/00-west-road/RR4639513,2 Bedroom House in Morningside,33500.0,Morningside,Sandton,Gauteng,House,2.0,2.0,2.0,2.0,,,,,1.0,,"2 Bedroom House in Morningside, The Emperor, West road, Step into a space where comfort meets elegance. This beautifully furnished apartment offers a seamle",26 Mar 2026,2026-03-27T16:41:05.705178+00:00,to-rent,gauteng,johannesburg-metro,sandton,morningside
privateproperty,RR4639487,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/ebony-park/RR4639487,2 Bedroom House in Ebony Park,5000.0,Ebony Park,Midrand,Gauteng,House,2.0,1.0,,,180.0,,,,,Available Now,"2 Bedroom House in Ebony Park, This well-located two-bedroom house in Ebony Park offers a perfect blend of convenience, space, and",26 Mar 2026,2026-03-27T16:41:09.472077+00:00,to-rent,gauteng,johannesburg-metro,midrand,ebony-park
privateproperty,RR4639382,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/carlswald/RR4639382,House in Carlswald,7000.0,Carlswald,Midrand,Gauteng,House,0.0,1.0,2.0,,45.0,,,,,Available Now,"House in Carlswald, Discover secure and practical living in this inviting studio living apartment and bathroom apartment",26 Mar 2026,2026-03-27T16:41:12.999155+00:00,to-rent,gauteng,johannesburg-metro,midrand,carlswald
privateproperty,RR4284670,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-south/eye-of-africa/RR4284670,3 Bedroom House in Eye of Africa,22500.0,Eye Of Africa,Johannesburg South,Gauteng,House,3.0,2.0,2.0,2.0,,,,,,,"3 Bedroom House in Eye of Africa, Luxurious 3-Bedroom, 2-Bathroom Home in The Eye of Africa Estate set in well established garden Nes",26 Mar 2026,2026-03-27T16:41:17.046134+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-south,eye-of-africa
