source_site,listing_id,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_Rands
privateproperty,T5347206,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/85-northumberland-park/4-dexter-road/T5347206,2 Bedroom Apartment in North Riding,6700000.0,North Riding,North Riding To Lanseria,Gauteng,Apartment,2.0,1.0,1.0,,66.0,66.0,1198.0,337.0,"2 Bedroom Apartment in North Riding, 85 northumberland park, 4 dexter road, Neat, secure, spacious and modern ground floor unit Discover the perfect blend of comfort and conv",12 Jan 2026,2026-03-27T16:29:29.405747+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding,670000.0
privateproperty,T5337278,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/paulshof/00-high-meadow-grove/9-estelle-road/T5337278,1 Bedroom Apartment in Paulshof,5990000.0,Paulshof,Sandton,Gauteng,Apartment,1.0,1.0,2.0,,50.0,8.0,1214.0,287.0,"1 Bedroom Apartment in Paulshof, high meadow grove, 9 estelle road, 1 Bed 1 Bath Garden Apartment - Paulshof Fabulous Garden Unit! Offers From R600,000 Seller Asking",18 Dec 2025,2026-03-27T16:29:26.845457+00:00,for-sale,gauteng,johannesburg-metro,sandton,paulshof,599000.0
privateproperty,T3888201,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/albertville/26-van-zyle/T3888201,1 Bedroom Apartment in Albertville,5000000.0,Albertville,Northcliff,Gauteng,Apartment,1.0,1.0,1.0,,,,1027.0,400.0,"1 Bedroom Apartment in Albertville, 26 van zyle, One bedroom apartment for sale R500 000 Gorgeous one bedroom apartment in a secure and well-managed",5 Jun 2025,2026-03-27T16:29:23.289739+00:00,for-sale,gauteng,johannesburg-metro,northcliff,albertville,500000.0
privateproperty,T11729,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/bedfordview/bedford-gardens/1101-agulhas-complex/18-kirkby-road/T11729,3 Bedroom Apartment in Bedford Gardens,23500000.0,Bedford Gardens,Bedfordview,Gauteng,Apartment,2.0,2.0,,,,,3500.0,2000.0,"3 Bedroom Apartment in Bedford Gardens, 1101 agulhas complex, 18 kirkby road, 150 SQM NEVER TO B REPEATED 3 BEDROOMS 2 BATHS 11 TH FLOOR APARTMENT 150 SQM BASEMENT BAY 81 SANITAR",27 Jan 2025,2026-03-27T16:29:19.655778+00:00,for-sale,gauteng,johannesburg-metro,bedfordview,bedford-gardens,2350000.0
privateproperty,T5043764,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/northcliff/9-mile-high/49-highcliff-way/T5043764,3 Bedroom Apartment in Northcliff,19990000.0,Northcliff,Northcliff,Gauteng,Apartment,3.0,3.0,2.0,,160.0,2.0,3150.0,2765.1176470588234,"3 Bedroom Apartment in Northcliff, 9 mile high, 49 highcliff way, FABULOUS - SPACIOUS - SECURE - VIEWS - PRIVATE SAUNA Serious Seller ! Fabulous, modern, spacious an",14 Apr 2025,2026-03-27T16:29:15.468062+00:00,for-sale,gauteng,johannesburg-metro,northcliff,northcliff,1999000.0
privateproperty,T5337927,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-central/corlett-gardens/3f5s-rocklands/2-rocky-place/T5337927,2 Bedroom Apartment in Corlett Gardens,9350000.0,Corlett Gardens,Johannesburg Central,Gauteng,Apartment,2.0,2.0,,,95.0,,1938.8333333333333,954.7727272727273,"2 Bedroom Apartment in Corlett Gardens, 3f5s rocklands, 2 rocky place, Charming 2-Bedroom Ground Floor Unit in Rocklands. Located in the secure and sought-after Corlett G",19 Dec 2025,2026-03-27T16:29:11.131752+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-central,corlett-gardens,935000.0
privateproperty,T5310022,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/bloubosrand/25-petra-nera/14-riverbend-rd/T5310022,3 Bedroom Apartment in Bloubosrand,7990000.0,Bloubosrand,Randburg,Gauteng,Apartment,3.0,2.0,4.0,,98.0,,2061.0,454.0,"3 Bedroom Apartment in Bloubosrand, 25 petra nera, 14 riverbend rd., Top First Floor Apartment in Sought-After Complex! Top Unit 3 bedroom Apartment in a well run compl",19 Nov 2025,2026-03-27T16:29:07.970724+00:00,for-sale,gauteng,johannesburg-metro,randburg,bloubosrand,799000.0
privateproperty,T4848627,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/ferndale/343-oak-avenue/T4848627,2 Bedroom Apartment in Ferndale,7500000.0,Ferndale,Randburg,Gauteng,Apartment,2.0,1.0,2.0,,,,1400.0,700.0,"2 Bedroom Apartment in Ferndale, 343 oak avenue, Prime Location! This spacious two-bedroom unit offers comfort, security, and convenience, making it",26 Mar 2026,2026-03-27T16:29:04.584529+00:00,for-sale,gauteng,johannesburg-metro,randburg,ferndale,750000.0
privateproperty,T4860999,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/jabulani/1-jabulani-junction/1-matjhabeng-street/T4860999,2 Bedroom Apartment in Jabulani,6599000.0,Jabulani,Soweto,Gauteng,Apartment,2.0,1.0,1.0,,,,1120.0,362.0,"2 Bedroom Apartment in Jabulani, 1 jabulani junction, 1 matjhabeng street, All costs are included Neighboring the Jabulani Mall, Soweto Theatre, and Stadium, with easy access",11 Nov 2024,2026-03-27T16:29:02.049451+00:00,for-sale,gauteng,johannesburg-metro,soweto,jabulani,659900.0
privateproperty,T5261840,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/jackal-creek-northriding/jackal-creek-golf-estate/mb100-kingsbarn/100-boundary-road/T5261840,1 Bedroom Apartment in Jackal Creek Golf Estate,6500000.0,Jackal Creek Northriding,North Riding To Lanseria,Gauteng,Apartment,1.0,1.0,1.0,,50.0,,2571.846153846154,690.0,"1 Bedroom Apartment in Jackal Creek Golf Estate, mb100 kingsbarn, 100 boundary road, Amazing Location in Kingsbarn Jackal Creek Stunning 1 Bedroom 1 Bath upstairs apartment for first t",10 Oct 2025,2026-03-27T16:28:58.439629+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,jackal-creek-northriding,650000.0
privateproperty,T3466296,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandhurst/00-embassy-towers/4-galway-place/T3466296,2 Bedroom Apartment in Sandhurst,99000000.0,Sandhurst,Sandton,Gauteng,Apartment,2.0,2.5,2.0,,163.0,8.0,9306.0,4310.0,"2 Bedroom Apartment in Sandhurst, embassy towers, 4 galway place, No transfer duty applicable. Price of R 9.9 mill includes VAT. Impressive apartment in iconic reside",19 Oct 2021,2026-03-27T16:28:55.200875+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandhurst,9900000.0
privateproperty,T10866,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/bedfordview/bedford-gardens/104-villa-abrosia/16-kirkby-road/T10866,3 Bedroom Apartment in Bedford Gardens,45000000.0,Bedford Gardens,Bedfordview,Gauteng,Apartment,3.0,2.0,2.0,,156.0,,3200.0,1527.0,"3 Bedroom Apartment in Bedford Gardens, 104 villa abrosia, 16 kirkby road, RARE FIND, BEST UNIT ON THE MARKET! 156 SQM 3 BED 2 BATH, WALKING DISTANCE TO ALL MAJOR RETAIL SHOP",20 Sep 2022,2026-03-27T16:28:51.336944+00:00,for-sale,gauteng,johannesburg-metro,bedfordview,bedford-gardens,4500000.0
privateproperty,T5380841,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/hyde-park/96-the-emerald/54-6th-road/T5380841,3 Bedroom Apartment in Hyde Park,44999000.0,Hyde Park,Sandton,Gauteng,Apartment,3.0,2.0,2.0,,147.0,,4354.0,3742.0,"3 Bedroom Apartment in Hyde Park, 96 the emerald, 54 6th road, Buyers qualify for a 50 discount on bond AND transfer costs as well as a 0.25 discount on their inte",8 Feb 2026,2026-03-27T16:28:47.450854+00:00,for-sale,gauteng,johannesburg-metro,sandton,hyde-park,4499900.0
privateproperty,T5380844,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/hyde-park/50-the-emerald/54-6th-road/T5380844,2 Bedroom Apartment in Hyde Park,29999000.0,Hyde Park,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,89.0,,3032.0,2579.0,"2 Bedroom Apartment in Hyde Park, 50 the emerald, 54 6th road, Buyers qualify for a 50 discount on bond AND transfer costs as well as a 0.25 discount on their inte",8 Feb 2026,2026-03-27T16:28:44.735467+00:00,for-sale,gauteng,johannesburg-metro,sandton,hyde-park,2999900.0
privateproperty,T5412313,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/parkmore/1g1l4-sandton-gate-terrace/7-minerva-avenue/T5412313,2 Bedroom Apartment in Parkmore,22000000.0,Parkmore,Sandton,Gauteng,Apartment,2.0,2.0,,,76.0,,3583.0,1785.0,"2 Bedroom Apartment in Parkmore, 1g1l4 sandton gate terrace, 7 minerva avenue, This stylish 2-bedroom, 2-bathroom apartment at Sandton Gate Terrace offers modern living in a prime",4 Mar 2026,2026-03-27T16:28:40.846931+00:00,for-sale,gauteng,johannesburg-metro,sandton,parkmore,2200000.0
privateproperty,T5380200,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/linbro-park/144-the-reid/1-greenlee-blvd/T5380200,3 Bedroom Apartment in Linbro Park,20500000.0,Linbro Park,Sandton,Gauteng,Apartment,3.0,2.0,2.0,,104.0,104.0,1225.0,1330.0,"3 Bedroom Apartment in Linbro Park, 144 the reid, 1 greenlee blvd, Three-Bedroom Penthouse Apartment for Sale in The Reid, Linbro Park. Over 100 sqm of elevated livin",6 Feb 2026,2026-03-27T16:28:36.920871+00:00,for-sale,gauteng,johannesburg-metro,sandton,linbro-park,2050000.0
privateproperty,T2704225,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/b3-03-walford-estate-nb/b3-03-walton-road/T2704225,3 Bedroom Apartment in Noordwyk,17490000.0,Noordwyk,Midrand,Gauteng,Apartment,3.0,2.0,2.0,,141.0,,1627.0,1223.0,"3 Bedroom Apartment in Noordwyk, b3-03 walford estate-nb, b3-03 walton road, This ultra modern sale is conducted directly with the developer to save you on transfer duties which",17 Feb 2026,2026-03-27T16:28:34.301061+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,1749000.0
privateproperty,T4918758,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/north-riding-ah/9304-celebration-retirement-estate/404a-northumberland-avenue/T4918758,2 Bedroom Apartment in North Riding AH,17400000.0,North Riding,North Riding To Lanseria,Gauteng,Apartment,2.0,1.0,1.0,,76.0,,2112.0,2059.0,"2 Bedroom Apartment in North Riding AH, 9304 celebration retirement estate, 404a northumberland avenue, Apartment that feels like a house! 76m² Two-Bedroom apartment with One Bathroom, including a very bi",15 Jan 2025,2026-03-27T16:28:30.745374+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding,1740000.0
privateproperty,T5159400,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/fourways/203-riverstone-wetland-estate/5-curry-road/T5159400,2 Bedroom Apartment in Fourways,15475000.0,Fourways,Sandton,Gauteng,Apartment,2.0,2.0,1.0,,74.0,,1425.0,835.16,"2 Bedroom Apartment in Fourways, 203 riverstone wetland estate, 5 curry road, Modern 2 Bedroom Apartment at Riverstone Walk to Montecasino This light-filled 2-bed, 2-bath apart",21 Jul 2025,2026-03-27T16:28:26.663753+00:00,for-sale,gauteng,johannesburg-metro,sandton,fourways,1547500.0
privateproperty,T5403260,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/river-club/54564-charterhouse/13-kingswood/T5403260,3 Bedroom Apartment in River Club,14999990.0,River Club,Sandton,Gauteng,Apartment,2.0,2.0,,,161.0,,5312.0,1737.0,"3 Bedroom Apartment in River Club, 54564 charterhouse, 13 kingswood, Spacious North-East Facing Apartment in Charterhouse, River Club This beautifully positioned north-",25 Feb 2026,2026-03-27T16:28:24.044492+00:00,for-sale,gauteng,johannesburg-metro,sandton,river-club,1499999.0
privateproperty,T12082,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/bryanston/201-millwood-life-style-estate/115-petunia/T12082,2 Bedroom Apartment in Bryanston,14999900.0,Bryanston,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,96.0,,2521.0,1176.0,"2 Bedroom Apartment in Bryanston, 201 millwood life style estate, 115 petunia, Stylish apartment in most desirable location Bryanston. North facing with brethtaking view of Magali",9 Oct 2025,2026-03-27T16:28:20.867137+00:00,for-sale,gauteng,johannesburg-metro,sandton,bryanston,1499990.0
privateproperty,T5350992,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/quellerina/4-clifton-villas/2-outenique-avenue/T5350992,3 Bedroom Apartment in Quellerina,14990000.0,Quellerina,Northcliff,Gauteng,Apartment,3.0,2.0,2.0,2.0,170.0,,3083.0,782.0,"3 Bedroom Apartment in Quellerina, 4 clifton villas, 2 outenique avenue, Easy Living Starts Here Duplex Unit 3 Bed, 2 Bath with Two Garages Seller is looking for R1.6m. Th",14 Jan 2026,2026-03-27T16:28:17.930140+00:00,for-sale,gauteng,johannesburg-metro,northcliff,quellerina,1499000.0
privateproperty,T12111,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/robertsham/2-kilowen-towers/24-kilowen/T12111,3 Bedroom Apartment in Robertsham,14750000.0,Robertsham,Johannesburg South,Gauteng,Apartment,3.0,2.0,2.0,,105.0,,2800.0,1000.0,"3 Bedroom Apartment in Robertsham, 2 kilowen towers, 24 kilowen, Private sale in a centrally well sought after complex -105 m2 apartment in the heart of Robertsham (",18 Nov 2025,2026-03-27T16:28:14.672655+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,robertsham,1475000.0
privateproperty,T4385723,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/dainfern/520-the-william/1-broadacres-drive/T4385723,3 Bedroom Apartment in Dainfern,14500000.0,Dainfern,Sandton,Gauteng,Apartment,3.0,2.0,2.0,,94.0,,1946.0,1066.0,"3 Bedroom Apartment in Dainfern, 520 the william, 1 broadacres drive, Perfectly positioned across upmarket Dainfern Square, this estate is popular for its comfortable lif",23 Jul 2025,2026-03-27T16:28:10.200435+00:00,for-sale,gauteng,johannesburg-metro,sandton,dainfern,1450000.0
privateproperty,T5344204,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/douglasdale/7tt-douglasgate/70-niven-road-douglasgate/T5344204,Loft in Douglasdale,14000000.0,Douglasdale,Sandton,Gauteng,,2.0,2.0,1.0,,110.0,,2560.0,843.0,"Loft in Douglasdale, 7tt douglasgate, 70 niven road, douglasgate, Modern Loft Apartment If you''re looking for an investment opportunity or are ready to stop renting",7 Jan 2026,2026-03-27T16:28:06.319243+00:00,for-sale,gauteng,johannesburg-metro,sandton,douglasdale,1400000.0
privateproperty,T5385675,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/broadacres/14-birchwood-village/3-cedar-3rd-road/T5385675,3 Bedroom Apartment in Broadacres,13850000.0,Broadacres,Sandton,Gauteng,Apartment,3.0,2.0,2.0,,94.0,,1557.0,1319.0,"3 Bedroom Apartment in Broadacres, 14 birchwood village, 3 cedar & 3rd road, Nestled within a beautifully maintained complex in the sought-after suburb of Chartwell, this modern",11 Feb 2026,2026-03-27T16:28:02.241337+00:00,for-sale,gauteng,johannesburg-metro,sandton,broadacres,1385000.0
privateproperty,T5379311,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/morningside/0-polofields/35-cullinan-cl/T5379311,3 Bedroom Apartment in Morningside,13750000.0,Morningside,Sandton,Gauteng,Apartment,3.0,2.0,2.0,,87.0,,3500.0,800.0,"3 Bedroom Apartment in Morningside, polofields, 35 cullinan cl, The perfect investment opportunity..... The perfect investment opportunity tenant in place until 3",6 Feb 2026,2026-03-27T16:27:58.494878+00:00,for-sale,gauteng,johannesburg-metro,sandton,morningside,1375000.0
privateproperty,T5135745,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/bryanston/90-balcairn/26-john-road/T5135745,2 Bedroom Apartment in Bryanston,13500000.0,Bryanston,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,99.0,,4734.0,905.16,"2 Bedroom Apartment in Bryanston, 90 balcairn, 26 john road, Stylish 2-Bed, 2-Bath Apartment with Loft in prime position in Bryanston This beautifully designed",1 Jul 2025,2026-03-27T16:27:55.706238+00:00,for-sale,gauteng,johannesburg-metro,sandton,bryanston,1350000.0
privateproperty,T4778640,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/sagewood/502-prelude-apartments/54-mozart-lane/T4778640,4 Bedroom Apartment in Sagewood,13000000.0,Sagewood,Midrand,Gauteng,Apartment,4.0,2.0,2.0,,82.0,82.0,2700.0,700.0,"4 Bedroom Apartment in Sagewood, 502 prelude apartments, 54 mozart lane, Welcome to this stunning, newly developed 4-bedroom, 2-bathroom apartment located in the highly soug",12 Jun 2025,2026-03-27T16:27:52.615086+00:00,for-sale,gauteng,johannesburg-metro,midrand,sagewood,1300000.0
privateproperty,T5189424,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/morningside/98988-abbotsbury/8-lower-road/T5189424,2 Bedroom Apartment in Morningside,13000000.0,Morningside,Sandton,Gauteng,Apartment,2.0,2.0,,,99.0,,1154.0,2134.0,"2 Bedroom Apartment in Morningside, 98988 abbotsbury, 8 lower road, Abbotsbury Stylish Living in the Heart of Morningside Welcome to this beautiful home in the sought-",14 Jan 2026,2026-03-27T16:27:49.829136+00:00,for-sale,gauteng,johannesburg-metro,sandton,morningside,1300000.0
privateproperty,T5386708,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/douglasdale/97-chobe-sands/1-alexander-avenue/T5386708,2 Bedroom Apartment in Douglasdale,12950000.0,Douglasdale,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,139.0,,5740.0,1316.0,"2 Bedroom Apartment in Douglasdale, 97 chobe sands, 1 alexander avenue, NO DISASTER WATER ISSUES!! Water tanks installed. Step into elevated living in the heart of vibrant",12 Feb 2026,2026-03-27T16:27:45.605698+00:00,for-sale,gauteng,johannesburg-metro,sandton,douglasdale,1295000.0
privateproperty,T5379908,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/parktown-north/777-first-avenue-complex/30-1st-avenue-east/T5379908,2 Bedroom Apartment in Parktown North,12900000.0,Parktown North,Rosebank And Parktown,Gauteng,Apartment,2.0,2.0,,,79.0,,3800.0,1100.0,"2 Bedroom Apartment in Parktown North, 777 first avenue complex, 30 1st avenue east, Stylish First-Floor Apartment Offering Space and Convenience This generously sized 79m2 first-floor",6 Feb 2026,2026-03-27T16:27:42.165350+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,parktown-north,1290000.0
privateproperty,T5137516,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/broadacres/13-umthunzi-gardens/30-lombardy-rd/T5137516,2 Bedroom Apartment in Broadacres,12750000.0,Broadacres,Sandton,Gauteng,Apartment,2.0,2.0,,,84.0,,1907.0,909.0,"2 Bedroom Apartment in Broadacres, 13 umthunzi gardens, 30 lombardy rd, VIEW BY APPOINTMENT This apartment offer the space you are looking for in an apartment. This elega",2 Jul 2025,2026-03-27T16:27:26.262405+00:00,for-sale,gauteng,johannesburg-metro,sandton,broadacres,1275000.0
privateproperty,T5271925,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/paulshof/115-st-paul/36-wroxham-road/T5271925,2 Bedroom Apartment in Paulshof,12500000.0,Paulshof,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,125.0,125.0,2861.0,1065.0,"2 Bedroom Apartment in Paulshof, 115 st paul, 36 wroxham road, 2 Bed, 2 Bath Duplex Apartment - Paulshof Stunning 125m2 Duplex Apartment Just Listed And Move-In R",19 Oct 2025,2026-03-27T16:27:23.239356+00:00,for-sale,gauteng,johannesburg-metro,sandton,paulshof,1250000.0
